data;

param num_jobs := 600;

param num_mach := 20;

param T := 
8 466 50
9 466 27
10 466 39
11 466 91
12 466 10
13 466 46
14 466 54
15 466 26
16 466 29
17 466 46
18 466 30
19 466 62
20 466 70
1 467 5
2 467 96
3 467 20
4 467 30
5 467 97
6 467 74
7 467 22
8 467 9
9 467 45
10 467 99
11 467 73
12 467 25
13 467 59
14 467 12
15 467 39
16 467 11
17 467 21
18 467 10
19 467 68
20 467 67
1 468 58
2 468 16
3 468 59
4 468 80
5 468 20
6 468 5
7 468 47
8 468 22
9 468 53
10 468 87
11 468 73
12 468 74
13 468 49
14 468 63
15 468 64
16 468 64
17 468 89
18 468 58
19 468 15
20 468 98
1 469 19
2 469 45
3 469 79
4 469 22
5 469 43
6 469 90
7 469 91
8 469 56
9 469 95
10 469 73
11 469 79
12 469 81
13 469 46
14 469 91
15 469 46
16 469 63
17 469 39
18 469 24
19 469 27
20 469 52
1 470 82
2 470 35
3 470 49
4 470 2
5 470 23
6 470 26
7 470 47
8 470 77
9 470 80
10 470 82
11 470 23
12 470 50
13 470 36
14 470 61
15 470 41
16 470 13
17 470 77
18 470 17
19 470 99
20 470 50
1 471 64
2 471 74
3 471 30
4 471 52
5 471 62
6 471 78
7 471 2
8 471 49
9 471 51
10 471 90
11 471 37
12 471 17
13 471 12
14 471 8
15 471 66
16 471 80
17 471 46
18 471 31
19 471 87
20 471 95
1 472 93
2 472 96
3 472 89
4 472 13
5 472 27
6 472 50
7 472 59
8 472 40
9 472 62
10 472 44
11 472 8
12 472 51
13 472 8
14 472 61
15 472 45
16 472 25
17 472 30
18 472 17
19 472 12
20 472 94
1 473 26
2 473 81
3 473 56
4 473 55
5 473 18
6 473 23
7 473 86
8 473 50
9 473 14
10 473 77
11 473 61
12 473 34
13 473 96
14 473 79
15 473 87
16 473 99
17 473 47
18 473 17
19 473 43
20 473 85
1 474 97
2 474 97
3 474 42
4 474 32
5 474 79
6 474 32
7 474 2
8 474 35
9 474 13
10 474 72
11 474 91
12 474 21
13 474 50
14 474 78
15 474 74
16 474 43
17 474 71
18 474 70
19 474 54
20 474 66
1 475 85
2 475 13
3 475 1
4 475 99
5 475 4
6 475 34
7 475 26
8 475 88
9 475 69
10 475 67
11 475 10
12 475 72
13 475 76
14 475 84
15 475 14
16 475 79
17 475 1
18 475 35
19 475 38
20 475 8
1 476 23
2 476 37
3 476 90
4 476 11
5 476 34
6 476 61
7 476 85
8 476 95
9 476 38
10 476 19
11 476 93
12 476 97
13 476 95
14 476 38
15 476 98
16 476 86
17 476 71
18 476 90
19 476 46
20 476 20
1 477 87
2 477 8
3 477 82
4 477 58
5 477 87
6 477 83
7 477 15
8 477 93
9 477 65
10 477 74
11 477 49
12 477 56
13 477 16
14 477 30
15 477 90
16 477 13
17 477 6
18 477 15
19 477 93
20 477 69
1 478 79
2 478 12
3 478 15
4 478 28
5 478 46
6 478 6
7 478 3
8 478 76
9 478 6
10 478 8
11 478 22
12 478 98
13 478 16
14 478 48
15 478 94
16 478 45
17 478 14
18 478 53
19 478 20
20 478 91
1 479 36
2 479 1
3 479 89
4 479 84
5 479 93
6 479 95
7 479 8
8 479 40
9 479 15
10 479 23
11 479 11
12 479 56
13 479 52
14 479 69
15 479 10
16 479 54
17 479 11
18 479 21
19 479 22
20 479 43
1 480 54
2 480 69
3 480 57
4 480 95
5 480 88
6 480 98
7 480 86
8 480 69
9 480 36
10 480 28
11 480 88
12 480 2
13 480 46
14 480 20
15 480 68
16 480 82
17 480 3
18 480 8
19 480 88
20 480 68
1 481 31
2 481 72
3 481 55
4 481 89
5 481 9
6 481 91
7 481 54
8 481 87
9 481 33
10 481 37
11 481 19
12 481 47
13 481 13
14 481 84
15 481 94
16 481 44
17 481 61
18 481 71
19 481 6
20 481 9
1 482 29
2 482 18
3 482 62
4 482 67
5 482 99
6 482 88
7 482 54
8 482 33
9 482 37
10 482 63
11 482 15
12 482 38
13 482 45
14 482 50
15 482 53
16 482 42
17 482 94
18 482 50
19 482 4
20 482 52
1 483 27
2 483 63
3 483 17
4 483 39
5 483 22
6 483 90
7 483 4
8 483 40
9 483 10
10 483 80
11 483 8
12 483 79
13 483 61
14 483 11
15 483 64
16 483 45
17 483 70
18 483 15
19 483 75
20 483 5
1 484 31
2 484 88
3 484 98
4 484 55
5 484 66
6 484 47
7 484 40
8 484 25
9 484 54
10 484 96
11 484 99
12 484 89
13 484 77
14 484 56
15 484 97
16 484 59
17 484 64
18 484 51
19 484 89
20 484 47
1 485 29
2 485 41
3 485 56
4 485 39
5 485 98
6 485 70
7 485 1
8 485 8
9 485 4
10 485 56
11 485 15
12 485 58
13 485 70
14 485 35
15 485 87
16 485 86
17 485 27
18 485 53
19 485 59
20 485 86
1 486 26
2 486 58
3 486 65
4 486 51
5 486 37
6 486 27
7 486 97
8 486 35
9 486 72
10 486 56
11 486 90
12 486 89
13 486 34
14 486 69
15 486 24
16 486 79
17 486 2
18 486 37
19 486 62
20 486 39
1 487 13
2 487 25
3 487 15
4 487 40
5 487 82
6 487 81
7 487 59
8 487 65
9 487 76
10 487 61
11 487 60
12 487 18
13 487 41
14 487 38
15 487 7
16 487 6
17 487 32
18 487 38
19 487 13
20 487 85
1 488 22
2 488 23
3 488 77
4 488 58
5 488 61
6 488 83
7 488 87
8 488 36
9 488 27
10 488 29
11 488 21
12 488 40
13 488 83
14 488 83
15 488 76
16 488 88
17 488 40
18 488 32
19 488 27
20 488 89
1 489 87
2 489 65
3 489 1
4 489 46
5 489 29
6 489 16
7 489 12
8 489 34
9 489 57
10 489 1
11 489 98
12 489 17
13 489 33
14 489 93
15 489 52
16 489 6
17 489 68
18 489 5
19 489 37
20 489 81
1 490 25
2 490 37
3 490 32
4 490 23
5 490 70
6 490 45
7 490 55
8 490 29
9 490 62
10 490 19
11 490 34
12 490 19
13 490 50
14 490 61
15 490 47
16 490 39
17 490 15
18 490 50
19 490 54
20 490 32
1 491 78
2 491 81
3 491 66
4 491 24
5 491 73
6 491 38
7 491 52
8 491 51
9 491 31
10 491 53
11 491 65
12 491 27
13 491 42
14 491 33
15 491 34
16 491 16
17 491 99
18 491 76
19 491 68
20 491 77
1 492 14
2 492 98
3 492 59
4 492 78
5 492 78
6 492 46
7 492 73
8 492 3
9 492 16
10 492 73
11 492 85
12 492 9
13 492 31
14 492 95
15 492 84
16 492 92
17 492 53
18 492 53
19 492 45
20 492 74
1 493 47
2 493 52
3 493 75
4 493 23
5 493 21
6 493 64
7 493 47
8 493 61
9 493 67
10 493 94
11 493 89
12 493 38
13 493 3
14 493 57
15 493 12
16 493 56
17 493 3
18 493 19
19 493 61
20 493 82
1 494 47
2 494 95
3 494 46
4 494 89
5 494 22
6 494 12
7 494 80
8 494 96
9 494 31
10 494 61
11 494 34
12 494 24
13 494 33
14 494 27
15 494 78
16 494 61
17 494 98
18 494 52
19 494 74
20 494 14
1 495 40
2 495 67
3 495 48
4 495 5
5 495 85
6 495 5
7 495 35
8 495 7
9 495 75
10 495 80
11 495 99
12 495 63
13 495 19
14 495 4
15 495 53
16 495 10
17 495 26
18 495 50
19 495 40
20 495 98
1 496 9
2 496 12
3 496 52
4 496 9
5 496 28
6 496 3
7 496 91
8 496 68
9 496 7
10 496 98
11 496 3
12 496 44
13 496 53
14 496 16
15 496 35
16 496 59
17 496 60
18 496 79
19 496 6
20 496 47
1 497 71
2 497 31
3 497 85
4 497 68
5 497 36
6 497 59
7 497 12
8 497 24
9 497 90
10 497 80
11 497 6
12 497 51
13 497 34
14 497 80
15 497 68
16 497 3
17 497 88
18 497 8
19 497 42
20 497 15
1 498 74
2 498 77
3 498 3
4 498 36
5 498 15
6 498 12
7 498 95
8 498 72
9 498 74
10 498 46
11 498 32
12 498 57
13 498 82
14 498 76
15 498 25
16 498 60
17 498 99
18 498 4
19 498 6
20 498 95
1 499 34
2 499 25
3 499 78
4 499 94
5 499 98
6 499 70
7 499 80
8 499 44
9 499 93
10 499 72
11 499 63
12 499 6
13 499 23
14 499 44
15 499 25
16 499 86
17 499 2
18 499 77
19 499 35
20 499 7
1 500 17
2 500 94
3 500 55
4 500 83
5 500 22
6 500 20
7 500 29
8 500 40
9 500 4
10 500 53
11 500 5
12 500 6
13 500 41
14 500 60
15 500 17
16 500 60
17 500 43
18 500 10
19 500 24
20 500 35
1 501 42
2 501 25
3 501 97
4 501 87
5 501 71
6 501 27
7 501 5
8 501 9
9 501 61
10 501 90
11 501 17
12 501 12
13 501 24
14 501 43
15 501 49
16 501 34
17 501 25
18 501 68
19 501 20
20 501 49
1 502 41
2 502 98
3 502 60
4 502 49
5 502 72
6 502 10
7 502 37
8 502 66
9 502 50
10 502 55
11 502 62
12 502 42
13 502 53
14 502 99
15 502 93
16 502 47
17 502 34
18 502 31
19 502 59
20 502 28
1 503 11
2 503 74
3 503 59
4 503 25
5 503 78
6 503 35
7 503 23
8 503 83
9 503 44
10 503 31
11 503 26
12 503 67
13 503 97
14 503 11
15 503 6
16 503 33
17 503 53
18 503 52
19 503 13
20 503 22
1 504 48
2 504 89
3 504 95
4 504 94
5 504 65
6 504 31
7 504 9
8 504 7
9 504 20
10 504 41
11 504 90
12 504 84
13 504 39
14 504 10
15 504 42
16 504 74
17 504 5
18 504 41
19 504 15
20 504 67
1 505 55
2 505 17
3 505 83
4 505 14
5 505 54
6 505 36
7 505 58
8 505 79
9 505 84
10 505 15
11 505 77
12 505 23
13 505 13
14 505 20
15 505 54
16 505 89
17 505 39
18 505 53
19 505 9
20 505 32
1 506 33
2 506 15
3 506 80
4 506 33
5 506 5
6 506 25
7 506 1
8 506 77
9 506 76
10 506 57
11 506 97
12 506 89
13 506 51
14 506 38
15 506 35
16 506 45
17 506 88
18 506 95
19 506 18
20 506 24
1 507 32
2 507 80
3 507 19
4 507 57
5 507 61
6 507 82
7 507 4
8 507 82
9 507 53
10 507 4
11 507 67
12 507 23
13 507 72
14 507 87
15 507 95
16 507 41
17 507 35
18 507 2
19 507 28
20 507 40
1 508 10
2 508 9
3 508 77
4 508 14
5 508 49
6 508 6
7 508 34
8 508 59
9 508 73
10 508 88
11 508 67
12 508 19
13 508 37
14 508 79
15 508 85
16 508 1
17 508 60
18 508 38
19 508 40
20 508 97
1 509 9
2 509 21
3 509 63
4 509 22
5 509 34
6 509 73
7 509 85
8 509 90
9 509 31
10 509 72
11 509 76
12 509 57
13 509 68
14 509 45
15 509 93
16 509 69
17 509 83
18 509 36
19 509 40
20 509 92
1 510 75
2 510 91
3 510 71
4 510 27
5 510 7
6 510 95
7 510 83
8 510 16
9 510 20
10 510 77
11 510 92
12 510 22
13 510 27
14 510 45
15 510 86
16 510 11
17 510 8
18 510 59
19 510 81
20 510 79
1 511 61
2 511 21
3 511 55
4 511 13
5 511 58
6 511 44
7 511 15
8 511 52
9 511 11
10 511 44
11 511 21
12 511 19
13 511 57
14 511 55
15 511 77
16 511 27
17 511 23
18 511 65
19 511 74
20 511 57
1 512 95
2 512 14
3 512 26
4 512 5
5 512 47
6 512 19
7 512 33
8 512 8
9 512 79
10 512 12
11 512 97
12 512 18
13 512 65
14 512 84
15 512 30
16 512 79
17 512 34
18 512 7
19 512 48
20 512 17
1 513 5
2 513 47
3 513 50
4 513 53
5 513 78
6 513 10
7 513 19
8 513 12
9 513 33
10 513 73
11 513 81
12 513 68
13 513 87
14 513 88
15 513 33
16 513 61
17 513 31
18 513 85
19 513 7
20 513 71
1 514 30
2 514 72
3 514 32
4 514 29
5 514 53
6 514 50
7 514 28
8 514 21
9 514 94
10 514 64
11 514 28
12 514 87
13 514 64
14 514 65
15 514 13
16 514 49
17 514 92
18 514 59
19 514 7
20 514 87
1 515 59
2 515 58
3 515 81
4 515 80
5 515 42
6 515 71
7 515 44
8 515 70
9 515 60
10 515 88
11 515 21
12 515 99
13 515 34
14 515 60
15 515 64
16 515 52
17 515 6
18 515 56
19 515 31
20 515 86
1 516 82
2 516 73
3 516 26
4 516 50
5 516 5
6 516 19
7 516 99
8 516 98
9 516 47
10 516 86
11 516 40
12 516 74
13 516 90
14 516 12
15 516 13
16 516 14
17 516 51
18 516 55
19 516 20
20 516 75
1 517 37
2 517 76
3 517 94
4 517 30
5 517 65
6 517 69
7 517 58
8 517 40
9 517 72
10 517 94
11 517 79
12 517 18
13 517 86
14 517 17
15 517 43
16 517 52
17 517 63
18 517 30
19 517 8
20 517 32
1 518 86
2 518 49
3 518 96
4 518 8
5 518 88
6 518 73
7 518 68
8 518 78
9 518 50
10 518 63
11 518 53
12 518 82
13 518 82
14 518 95
15 518 56
16 518 38
17 518 89
18 518 72
19 518 59
20 518 59
1 519 74
2 519 7
3 519 71
4 519 44
5 519 43
6 519 4
7 519 15
8 519 10
9 519 97
10 519 23
11 519 46
12 519 21
13 519 52
14 519 83
15 519 40
16 519 37
17 519 84
18 519 37
19 519 2
20 519 73
1 520 23
2 520 42
3 520 71
4 520 63
5 520 40
6 520 95
7 520 40
8 520 38
9 520 69
10 520 18
11 520 95
12 520 90
13 520 5
14 520 85
15 520 63
16 520 83
17 520 30
18 520 70
19 520 10
20 520 1
1 521 84
2 521 22
3 521 27
4 521 74
5 521 76
6 521 98
7 521 14
8 521 23
9 521 78
10 521 46
11 521 22
12 521 87
13 521 96
14 521 65
15 521 34
16 521 52
17 521 72
18 521 29
19 521 89
20 521 84
1 522 61
2 522 29
3 522 79
4 522 29
5 522 23
6 522 77
7 522 69
8 522 43
9 522 73
10 522 79
11 522 29
12 522 66
13 522 23
14 522 55
15 522 73
16 522 40
17 522 90
18 522 84
19 522 47
20 522 43
1 523 44
2 523 97
3 523 97
4 523 96
5 523 43
6 523 36
7 523 33
8 523 49
9 523 61
10 523 47
11 523 56
12 523 71
13 523 20
14 523 9
15 523 5
16 523 83
17 523 61
18 523 79
19 523 61
20 523 21
1 524 42
2 524 21
3 524 6
4 524 13
5 524 30
6 524 50
7 524 16
8 524 8
9 524 20
10 524 6
11 524 49
12 524 89
13 524 22
14 524 40
15 524 54
16 524 66
17 524 80
18 524 80
19 524 94
20 524 17
1 525 11
2 525 5
3 525 99
4 525 29
5 525 90
6 525 34
7 525 49
8 525 75
9 525 22
10 525 39
11 525 69
12 525 1
13 525 54
14 525 10
15 525 7
16 525 11
17 525 44
18 525 38
19 525 92
20 525 2
1 526 84
2 526 2
3 526 16
4 526 66
5 526 25
6 526 70
7 526 74
8 526 53
9 526 71
10 526 52
11 526 75
12 526 82
13 526 46
14 526 58
15 526 85
16 526 29
17 526 20
18 526 59
19 526 71
20 526 44
1 527 78
2 527 57
3 527 79
4 527 59
5 527 68
6 527 88
7 527 31
8 527 94
9 527 26
10 527 49
11 527 47
12 527 89
13 527 2
14 527 92
15 527 21
16 527 92
17 527 36
18 527 41
19 527 2
20 527 2
1 528 27
2 528 34
3 528 67
4 528 37
5 528 9
6 528 64
7 528 88
8 528 82
9 528 44
10 528 17
11 528 15
12 528 40
13 528 72
14 528 84
15 528 38
16 528 58
17 528 92
18 528 27
19 528 12
20 528 62
1 529 52
2 529 18
3 529 35
4 529 74
5 529 82
6 529 71
7 529 25
8 529 2
9 529 8
10 529 54
11 529 33
12 529 43
13 529 98
14 529 30
15 529 93
16 529 36
17 529 64
18 529 82
19 529 91
20 529 39
1 530 97
2 530 13
3 530 6
4 530 27
5 530 18
6 530 25
7 530 48
8 530 52
9 530 77
10 530 19
11 530 13
12 530 76
13 530 24
14 530 78
15 530 17
16 530 2
17 530 33
18 530 9
19 530 69
20 530 40
1 531 63
2 531 63
3 531 27
4 531 2
5 531 86
6 531 76
7 531 10
8 531 99
9 531 97
10 531 72
11 531 85
12 531 85
13 531 11
14 531 32
15 531 51
16 531 85
17 531 97
18 531 32
19 531 70
20 531 81
1 532 21
2 532 88
3 532 32
4 532 63
5 532 60
6 532 67
7 532 61
8 532 53
9 532 55
10 532 53
11 532 79
12 532 69
13 532 95
14 532 74
15 532 97
16 532 88
17 532 35
18 532 33
19 532 6
20 532 10
1 533 13
2 533 97
3 533 66
4 533 50
5 533 8
6 533 35
7 533 43
8 533 8
9 533 66
10 533 14
11 533 23
12 533 78
13 533 63
14 533 82
15 533 1
16 533 13
17 533 1
18 533 22
19 533 45
20 533 51
1 534 47
2 534 28
3 534 62
4 534 65
5 534 70
6 534 44
7 534 18
8 534 4
9 534 35
10 534 86
11 534 4
12 534 16
13 534 35
14 534 20
15 534 40
16 534 99
17 534 8
18 534 60
19 534 55
20 534 3
1 535 46
2 535 26
3 535 82
4 535 61
5 535 94
6 535 76
7 535 82
8 535 80
9 535 8
10 535 82
11 535 54
12 535 56
13 535 1
14 535 34
15 535 8
16 535 17
17 535 21
18 535 80
19 535 17
20 535 36
1 536 20
2 536 50
3 536 58
4 536 29
5 536 11
6 536 7
7 536 23
8 536 39
9 536 27
10 536 20
11 536 43
12 536 89
13 536 33
14 536 79
15 536 84
16 536 41
17 536 45
18 536 72
19 536 72
20 536 85
1 537 59
2 537 89
3 537 80
4 537 69
5 537 4
6 537 48
7 537 89
8 537 27
9 537 51
10 537 44
11 537 84
12 537 65
13 537 72
14 537 64
15 537 56
16 537 24
17 537 6
18 537 23
19 537 33
20 537 14
1 538 76
2 538 5
3 538 49
4 538 6
5 538 91
6 538 35
7 538 20
8 538 16
9 538 94
10 538 99
11 538 99
12 538 9
13 538 59
14 538 85
15 538 24
16 538 29
17 538 40
18 538 24
19 538 64
20 538 14
1 539 37
2 539 47
3 539 66
4 539 59
5 539 16
6 539 95
7 539 20
8 539 40
9 539 6
10 539 37
11 539 2
12 539 7
13 539 60
14 539 81
15 539 93
16 539 98
17 539 56
18 539 4
19 539 39
20 539 71
1 540 66
2 540 11
3 540 28
4 540 98
5 540 26
6 540 14
7 540 92
8 540 14
9 540 88
10 540 91
11 540 70
12 540 9
13 540 22
14 540 52
15 540 65
16 540 73
17 540 23
18 540 37
19 540 1
20 540 83
1 541 17
2 541 20
3 541 65
4 541 40
5 541 81
6 541 95
7 541 81
8 541 34
9 541 32
10 541 52
11 541 49
12 541 84
13 541 29
14 541 89
15 541 49
16 541 64
17 541 4
18 541 22
19 541 3
20 541 41
1 542 22
2 542 58
3 542 29
4 542 57
5 542 24
6 542 74
7 542 44
8 542 55
9 542 11
10 542 8
11 542 85
12 542 20
13 542 66
14 542 43
15 542 68
16 542 77
17 542 35
18 542 64
19 542 2
20 542 88
1 543 95
2 543 93
3 543 17
4 543 20
5 543 96
6 543 43
7 543 92
8 543 82
9 543 53
10 543 56
11 543 78
12 543 66
13 543 10
14 543 8
15 543 45
16 543 19
17 543 26
18 543 79
19 543 22
20 543 38
1 544 39
2 544 55
3 544 93
4 544 82
5 544 2
6 544 79
7 544 65
8 544 19
9 544 15
10 544 87
11 544 26
12 544 54
13 544 92
14 544 95
15 544 65
16 544 34
17 544 29
18 544 5
19 544 19
20 544 91
1 545 56
2 545 65
3 545 50
4 545 85
5 545 17
6 545 99
7 545 6
8 545 67
9 545 86
10 545 87
11 545 76
12 545 46
13 545 16
14 545 51
15 545 75
16 545 66
17 545 89
18 545 3
19 545 14
20 545 4
1 546 6
2 546 35
3 546 6
4 546 36
5 546 38
6 546 78
7 546 74
8 546 68
9 546 30
10 546 38
11 546 20
12 546 93
13 546 17
14 546 99
15 546 59
16 546 34
17 546 4
18 546 70
19 546 80
20 546 90
1 547 31
2 547 65
3 547 41
4 547 92
5 547 94
6 547 95
7 547 18
8 547 32
9 547 18
10 547 88
11 547 84
12 547 11
13 547 91
14 547 59
15 547 79
16 547 54
17 547 21
18 547 11
19 547 84
20 547 56
1 548 50
2 548 29
3 548 22
4 548 57
5 548 56
6 548 12
7 548 51
8 548 83
9 548 24
10 548 33
11 548 23
12 548 90
13 548 56
14 548 36
15 548 11
16 548 80
17 548 71
18 548 14
19 548 35
20 548 4
1 549 94
2 549 17
3 549 52
4 549 59
5 549 49
6 549 85
7 549 65
8 549 43
9 549 95
10 549 15
11 549 92
12 549 19
13 549 85
14 549 91
15 549 83
16 549 12
17 549 19
18 549 54
19 549 81
20 549 48
1 550 29
2 550 76
3 550 68
4 550 82
5 550 29
6 550 71
7 550 36
8 550 98
9 550 89
10 550 59
11 550 79
12 550 69
13 550 49
14 550 66
15 550 2
16 550 6
17 550 53
18 550 17
19 550 65
20 550 50
1 551 90
2 551 65
3 551 52
4 551 66
5 551 75
6 551 67
7 551 96
8 551 54
9 551 67
10 551 82
11 551 13
12 551 78
13 551 64
14 551 68
15 551 35
16 551 97
17 551 86
18 551 94
19 551 24
20 551 29
1 552 38
2 552 11
3 552 33
4 552 80
5 552 29
6 552 17
7 552 24
8 552 46
9 552 70
10 552 33
11 552 65
12 552 37
13 552 4
14 552 85
15 552 75
16 552 99
17 552 6
18 552 24
19 552 85
20 552 42
1 553 85
2 553 53
3 553 17
4 553 66
5 553 70
6 553 50
7 553 25
8 553 78
9 553 37
10 553 83
11 553 42
12 553 41
13 553 51
14 553 74
15 553 13
16 553 54
17 553 4
18 553 50
19 553 19
20 553 16
1 554 65
2 554 89
3 554 32
4 554 80
5 554 2
6 554 52
7 554 35
8 554 8
9 554 10
10 554 55
11 554 8
12 554 1
13 554 79
14 554 25
15 554 70
16 554 40
17 554 84
18 554 42
19 554 22
20 554 84
1 555 57
2 555 64
3 555 14
4 555 91
5 555 6
6 555 81
7 555 65
8 555 71
9 555 61
10 555 52
11 555 93
12 555 89
13 555 96
14 555 19
15 555 16
16 555 69
17 555 23
18 555 94
19 555 56
20 555 66
1 556 62
2 556 80
3 556 52
4 556 16
5 556 70
6 556 57
7 556 61
8 556 69
9 556 37
10 556 40
11 556 92
12 556 87
13 556 97
14 556 16
15 556 22
16 556 29
17 556 27
18 556 90
19 556 73
20 556 76
1 557 14
2 557 8
3 557 64
4 557 80
5 557 20
6 557 31
7 557 51
8 557 10
9 557 76
10 557 91
11 557 26
12 557 45
13 557 85
14 557 48
15 557 42
16 557 39
17 557 6
18 557 11
19 557 82
20 557 63
1 558 57
2 558 16
3 558 86
4 558 73
5 558 75
6 558 69
7 558 6
8 558 89
9 558 84
10 558 88
11 558 50
12 558 76
13 558 89
14 558 4
15 558 52
16 558 41
17 558 82
18 558 11
19 558 54
20 558 19
1 559 41
2 559 74
3 559 88
4 559 97
5 559 48
6 559 32
7 559 34
8 559 86
9 559 50
10 559 49
11 559 36
12 559 66
13 559 65
14 559 19
15 559 38
16 559 42
17 559 78
18 559 6
19 559 62
20 559 98
1 560 94
2 560 85
3 560 44
4 560 44
5 560 38
6 560 29
7 560 89
8 560 62
9 560 31
10 560 22
11 560 22
12 560 29
13 560 65
14 560 26
15 560 45
16 560 69
17 560 60
18 560 31
19 560 16
20 560 38
1 561 87
2 561 37
3 561 33
4 561 66
5 561 79
6 561 74
7 561 60
8 561 8
9 561 68
10 561 59
11 561 48
12 561 71
13 561 15
14 561 21
15 561 34
16 561 18
17 561 32
18 561 73
19 561 15
20 561 74
1 562 6
2 562 1
3 562 39
4 562 87
5 562 68
6 562 80
7 562 54
8 562 95
9 562 81
10 562 72
11 562 8
12 562 37
13 562 25
14 562 39
15 562 88
16 562 87
17 562 14
18 562 85
19 562 52
20 562 1
1 563 73
2 563 15
3 563 76
4 563 10
5 563 52
6 563 59
7 563 33
8 563 96
9 563 60
10 563 29
11 563 74
12 563 49
13 563 41
14 563 65
15 563 67
16 563 53
17 563 40
18 563 24
19 563 34
20 563 98
1 564 14
2 564 10
3 564 65
4 564 90
5 564 87
6 564 25
7 564 30
8 564 94
9 564 74
10 564 29
11 564 94
12 564 61
13 564 92
14 564 9
15 564 17
16 564 8
17 564 58
18 564 93
19 564 85
20 564 46
1 565 35
2 565 89
3 565 21
4 565 92
5 565 69
6 565 7
7 565 56
8 565 1
9 565 41
10 565 94
11 565 58
12 565 90
13 565 7
14 565 22
15 565 74
16 565 70
17 565 23
18 565 61
19 565 89
20 565 89
1 566 66
2 566 62
3 566 52
4 566 47
5 566 97
6 566 30
7 566 99
8 566 47
9 566 27
10 566 40
11 566 71
12 566 93
13 566 87
14 566 49
15 566 19
16 566 54
17 566 16
18 566 92
19 566 35
20 566 20
1 567 1
2 567 80
3 567 61
4 567 72
5 567 53
6 567 17
7 567 54
8 567 13
9 567 96
10 567 21
11 567 8
12 567 17
13 567 88
14 567 16
15 567 71
16 567 29
17 567 28
18 567 19
19 567 11
20 567 97
1 568 2
2 568 45
3 568 1
4 568 34
5 568 69
6 568 4
7 568 36
8 568 20
9 568 2
10 568 69
11 568 17
12 568 13
13 568 20
14 568 23
15 568 33
16 568 35
17 568 93
18 568 27
19 568 59
20 568 19
1 569 95
2 569 74
3 569 35
4 569 56
5 569 34
6 569 98
7 569 80
8 569 90
9 569 95
10 569 65
11 569 95
12 569 20
13 569 69
14 569 78
15 569 18
16 569 24
17 569 53
18 569 53
19 569 52
20 569 16
1 570 45
2 570 57
3 570 96
4 570 96
5 570 70
6 570 13
7 570 21
8 570 58
9 570 11
10 570 12
11 570 72
12 570 50
13 570 28
14 570 97
15 570 26
16 570 28
17 570 93
18 570 95
19 570 92
20 570 31
1 571 79
2 571 14
3 571 55
4 571 63
5 571 60
6 571 39
7 571 98
8 571 82
9 571 31
10 571 96
11 571 51
12 571 7
13 571 57
14 571 56
15 571 55
16 571 1
17 571 92
18 571 95
19 571 32
20 571 9
1 572 35
2 572 57
3 572 14
4 572 36
5 572 20
6 572 64
7 572 46
8 572 92
9 572 51
10 572 67
11 572 3
12 572 63
13 572 33
14 572 57
15 572 49
16 572 65
17 572 52
18 572 50
19 572 53
20 572 96
1 573 16
2 573 34
3 573 26
4 573 96
5 573 46
6 573 39
7 573 52
8 573 70
9 573 97
10 573 65
11 573 31
12 573 46
13 573 42
14 573 76
15 573 33
16 573 68
17 573 21
18 573 51
19 573 67
20 573 47
1 574 87
2 574 53
3 574 88
4 574 14
5 574 76
6 574 43
7 574 97
8 574 53
9 574 69
10 574 64
11 574 24
12 574 15
13 574 40
14 574 68
15 574 79
16 574 30
17 574 14
18 574 59
19 574 33
20 574 65
1 575 69
2 575 69
3 575 38
4 575 16
5 575 52
6 575 8
7 575 15
8 575 4
9 575 97
10 575 38
11 575 70
12 575 31
13 575 77
14 575 67
15 575 11
16 575 24
17 575 4
18 575 68
19 575 75
20 575 42
1 576 78
2 576 58
3 576 85
4 576 50
5 576 57
6 576 6
7 576 19
8 576 86
9 576 59
10 576 43
11 576 24
12 576 58
13 576 57
14 576 6
15 576 34
16 576 54
17 576 30
18 576 18
19 576 74
20 576 61
1 577 40
2 577 4
3 577 42
4 577 20
5 577 91
6 577 1
7 577 14
8 577 49
9 577 75
10 577 82
11 577 15
12 577 38
13 577 93
14 577 36
15 577 46
16 577 80
17 577 42
18 577 49
19 577 62
20 577 88
1 578 74
2 578 96
3 578 35
4 578 36
5 578 86
6 578 26
7 578 56
8 578 84
9 578 86
10 578 98
11 578 62
12 578 27
13 578 56
14 578 31
15 578 78
16 578 29
17 578 96
18 578 22
19 578 22
20 578 57
1 579 24
2 579 85
3 579 8
4 579 35
5 579 72
6 579 28
7 579 47
8 579 45
9 579 87
10 579 9
11 579 33
12 579 96
13 579 50
14 579 98
15 579 59
16 579 98
17 579 47
18 579 29
19 579 98
20 579 22
1 580 79
2 580 69
3 580 59
4 580 47
5 580 75
6 580 3
7 580 83
8 580 14
9 580 53
10 580 73
11 580 46
12 580 32
13 580 54
14 580 31
15 580 5
16 580 17
17 580 19
18 580 91
19 580 61
20 580 52
1 581 8
2 581 91
3 581 65
4 581 11
5 581 68
6 581 9
7 581 71
8 581 62
9 581 5
10 581 70
11 581 17
12 581 69
13 581 9
14 581 75
15 581 82
16 581 35
17 581 46
18 581 3
19 581 67
20 581 68
1 582 19
2 582 78
3 582 77
4 582 70
5 582 38
6 582 22
7 582 11
8 582 54
9 582 83
10 582 11
11 582 94
12 582 69
13 582 38
14 582 9
15 582 96
