data;

param num_jobs := 500;

param num_mach := 40;

param T := 
4 59 67
5 59 83
6 59 65
7 59 46
8 59 59
9 59 46
10 59 22
11 59 17
12 59 45
13 59 85
14 59 12
15 59 89
16 59 25
17 59 2
18 59 33
19 59 19
20 59 31
21 59 23
22 59 52
23 59 45
24 59 76
25 59 48
26 59 85
27 59 51
28 59 56
29 59 34
30 59 15
31 59 81
32 59 68
33 59 2
34 59 70
35 59 10
36 59 55
37 59 42
38 59 46
39 59 50
40 59 97
1 60 52
2 60 28
3 60 51
4 60 85
5 60 27
6 60 51
7 60 19
8 60 73
9 60 97
10 60 21
11 60 61
12 60 90
13 60 76
14 60 53
15 60 36
16 60 39
17 60 61
18 60 23
19 60 64
20 60 34
21 60 14
22 60 46
23 60 27
24 60 49
25 60 90
26 60 97
27 60 57
28 60 76
29 60 18
30 60 65
31 60 17
32 60 11
33 60 31
34 60 95
35 60 80
36 60 19
37 60 10
38 60 57
39 60 98
40 60 66
1 61 91
2 61 56
3 61 12
4 61 91
5 61 36
6 61 57
7 61 13
8 61 54
9 61 82
10 61 10
11 61 1
12 61 13
13 61 17
14 61 74
15 61 72
16 61 99
17 61 38
18 61 94
19 61 30
20 61 90
21 61 93
22 61 79
23 61 18
24 61 88
25 61 24
26 61 68
27 61 7
28 61 89
29 61 41
30 61 6
31 61 94
32 61 74
33 61 17
34 61 42
35 61 86
36 61 51
37 61 70
38 61 48
39 61 72
40 61 56
1 62 73
2 62 3
3 62 29
4 62 68
5 62 11
6 62 76
7 62 90
8 62 9
9 62 76
10 62 55
11 62 85
12 62 20
13 62 75
14 62 46
15 62 30
16 62 63
17 62 68
18 62 66
19 62 15
20 62 56
21 62 98
22 62 23
23 62 31
24 62 55
25 62 53
26 62 12
27 62 34
28 62 50
29 62 69
30 62 10
31 62 25
32 62 22
33 62 93
34 62 33
35 62 98
36 62 92
37 62 34
38 62 81
39 62 7
40 62 52
1 63 82
2 63 2
3 63 12
4 63 52
5 63 85
6 63 26
7 63 41
8 63 1
9 63 94
10 63 85
11 63 70
12 63 91
13 63 30
14 63 88
15 63 90
16 63 56
17 63 24
18 63 24
19 63 37
20 63 33
21 63 42
22 63 27
23 63 83
24 63 62
25 63 97
26 63 11
27 63 44
28 63 87
29 63 94
30 63 68
31 63 10
32 63 97
33 63 76
34 63 79
35 63 34
36 63 40
37 63 69
38 63 80
39 63 45
40 63 11
1 64 30
2 64 96
3 64 25
4 64 80
5 64 54
6 64 33
7 64 13
8 64 15
9 64 98
10 64 63
11 64 8
12 64 7
13 64 19
14 64 86
15 64 72
16 64 32
17 64 36
18 64 21
19 64 80
20 64 73
21 64 71
22 64 69
23 64 41
24 64 2
25 64 27
26 64 62
27 64 7
28 64 96
29 64 92
30 64 71
31 64 42
32 64 40
33 64 96
34 64 50
35 64 9
36 64 23
37 64 60
38 64 38
39 64 94
40 64 54
1 65 93
2 65 43
3 65 94
4 65 45
5 65 50
6 65 77
7 65 23
8 65 20
9 65 52
10 65 27
11 65 7
12 65 80
13 65 13
14 65 65
15 65 3
16 65 9
17 65 46
18 65 51
19 65 18
20 65 4
21 65 40
22 65 63
23 65 44
24 65 73
25 65 14
26 65 71
27 65 39
28 65 35
29 65 8
30 65 38
31 65 92
32 65 90
33 65 67
34 65 1
35 65 76
36 65 84
37 65 7
38 65 90
39 65 71
40 65 59
1 66 87
2 66 67
3 66 6
4 66 57
5 66 39
6 66 92
7 66 55
8 66 53
9 66 91
10 66 72
11 66 88
12 66 5
13 66 17
14 66 23
15 66 67
16 66 38
17 66 91
18 66 62
19 66 13
20 66 44
21 66 26
22 66 17
23 66 19
24 66 27
25 66 26
26 66 2
27 66 66
28 66 26
29 66 77
30 66 17
31 66 66
32 66 17
33 66 76
34 66 56
35 66 41
36 66 62
37 66 39
38 66 36
39 66 14
40 66 59
1 67 67
2 67 78
3 67 74
4 67 6
5 67 51
6 67 18
7 67 38
8 67 95
9 67 41
10 67 1
11 67 13
12 67 91
13 67 15
14 67 12
15 67 44
16 67 57
17 67 21
18 67 37
19 67 10
20 67 34
21 67 75
22 67 50
23 67 60
24 67 4
25 67 51
26 67 87
27 67 60
28 67 70
29 67 74
30 67 33
31 67 54
32 67 36
33 67 21
34 67 51
35 67 61
36 67 79
37 67 86
38 67 17
39 67 87
40 67 51
1 68 63
2 68 44
3 68 1
4 68 36
5 68 44
6 68 12
7 68 98
8 68 61
9 68 47
10 68 26
11 68 84
12 68 37
13 68 32
14 68 85
15 68 17
16 68 67
17 68 37
18 68 28
19 68 94
20 68 71
21 68 73
22 68 73
23 68 10
24 68 88
25 68 46
26 68 94
27 68 68
28 68 62
29 68 92
30 68 90
31 68 59
32 68 46
33 68 59
34 68 22
35 68 24
36 68 47
37 68 54
38 68 55
39 68 68
40 68 11
1 69 47
2 69 12
3 69 3
4 69 28
5 69 98
6 69 19
7 69 6
8 69 93
9 69 56
10 69 25
11 69 55
12 69 67
13 69 38
14 69 96
15 69 70
16 69 4
17 69 82
18 69 44
19 69 49
20 69 54
21 69 53
22 69 11
23 69 99
24 69 63
25 69 21
26 69 44
27 69 12
28 69 10
29 69 57
30 69 35
31 69 97
32 69 66
33 69 7
34 69 66
35 69 8
36 69 63
37 69 47
38 69 48
39 69 4
40 69 8
1 70 25
2 70 97
3 70 39
4 70 74
5 70 39
6 70 96
7 70 85
8 70 63
9 70 15
10 70 57
11 70 87
12 70 18
13 70 77
14 70 52
15 70 67
16 70 21
17 70 40
18 70 95
19 70 77
20 70 23
21 70 32
22 70 92
23 70 89
24 70 75
25 70 59
26 70 88
27 70 75
28 70 65
29 70 70
30 70 73
31 70 96
32 70 76
33 70 56
34 70 45
35 70 25
36 70 24
37 70 17
38 70 15
39 70 59
40 70 35
1 71 71
2 71 22
3 71 4
4 71 82
5 71 93
6 71 89
7 71 25
8 71 79
9 71 1
10 71 37
11 71 15
12 71 97
13 71 32
14 71 24
15 71 3
16 71 76
17 71 80
18 71 1
19 71 17
20 71 18
21 71 80
22 71 96
23 71 78
24 71 3
25 71 56
26 71 43
27 71 74
28 71 60
29 71 84
30 71 48
31 71 57
32 71 76
33 71 29
34 71 49
35 71 46
36 71 39
37 71 47
38 71 1
39 71 46
40 71 37
1 72 82
2 72 7
3 72 2
4 72 63
5 72 77
6 72 74
7 72 56
8 72 96
9 72 94
10 72 56
11 72 73
12 72 71
13 72 11
14 72 19
15 72 49
16 72 30
17 72 29
18 72 42
19 72 31
20 72 42
21 72 22
22 72 43
23 72 1
24 72 33
25 72 7
26 72 78
27 72 1
28 72 45
29 72 9
30 72 63
31 72 10
32 72 32
33 72 60
34 72 20
35 72 1
36 72 58
37 72 61
38 72 42
39 72 26
40 72 53
1 73 68
2 73 31
3 73 20
4 73 38
5 73 16
6 73 45
7 73 18
8 73 40
9 73 71
10 73 69
11 73 23
12 73 43
13 73 83
14 73 98
15 73 69
16 73 42
17 73 70
18 73 77
19 73 82
20 73 20
21 73 65
22 73 58
23 73 4
24 73 41
25 73 6
26 73 67
27 73 53
28 73 39
29 73 45
30 73 75
31 73 44
32 73 49
33 73 16
34 73 29
35 73 65
36 73 94
37 73 67
38 73 80
39 73 3
40 73 54
1 74 77
2 74 31
3 74 58
4 74 49
5 74 89
6 74 64
7 74 2
8 74 28
9 74 32
10 74 36
11 74 41
12 74 47
13 74 26
14 74 66
15 74 25
16 74 79
17 74 85
18 74 16
19 74 85
20 74 75
21 74 62
22 74 76
23 74 4
24 74 80
25 74 95
26 74 81
27 74 49
28 74 83
29 74 60
30 74 34
31 74 27
32 74 33
33 74 36
34 74 7
35 74 31
36 74 63
37 74 34
38 74 41
39 74 90
40 74 3
1 75 47
2 75 74
3 75 59
4 75 76
5 75 20
6 75 70
7 75 75
8 75 2
9 75 60
10 75 12
11 75 8
12 75 48
13 75 16
14 75 95
15 75 52
16 75 29
17 75 12
18 75 45
19 75 46
20 75 10
21 75 9
22 75 14
23 75 23
24 75 75
25 75 31
26 75 55
27 75 17
28 75 98
29 75 80
30 75 82
31 75 91
32 75 71
33 75 17
34 75 38
35 75 52
36 75 20
37 75 97
38 75 56
39 75 67
40 75 2
1 76 86
2 76 74
3 76 13
4 76 56
5 76 78
6 76 38
7 76 97
8 76 68
9 76 13
10 76 5
11 76 61
12 76 42
13 76 47
14 76 30
15 76 31
16 76 20
17 76 42
18 76 10
19 76 73
20 76 85
21 76 61
22 76 92
23 76 14
24 76 25
25 76 88
26 76 99
27 76 66
28 76 53
29 76 27
30 76 10
31 76 20
32 76 13
33 76 16
34 76 2
35 76 72
36 76 11
37 76 94
38 76 59
39 76 5
40 76 59
1 77 93
2 77 70
3 77 36
4 77 15
5 77 32
6 77 95
7 77 98
8 77 44
9 77 43
10 77 82
11 77 43
12 77 66
13 77 81
14 77 29
15 77 27
16 77 45
17 77 55
18 77 56
19 77 83
20 77 18
21 77 99
22 77 18
23 77 58
24 77 6
25 77 96
26 77 68
27 77 47
28 77 36
29 77 77
30 77 66
31 77 95
32 77 53
33 77 94
34 77 77
35 77 40
36 77 25
37 77 36
38 77 24
39 77 83
40 77 63
1 78 5
2 78 58
3 78 48
4 78 99
5 78 14
6 78 98
7 78 56
8 78 99
9 78 53
10 78 34
11 78 17
12 78 18
13 78 26
14 78 72
15 78 20
16 78 93
17 78 70
18 78 24
19 78 75
20 78 72
21 78 11
22 78 17
23 78 51
24 78 87
25 78 1
26 78 91
27 78 79
28 78 35
29 78 56
30 78 29
31 78 47
32 78 35
33 78 91
34 78 3
35 78 95
36 78 55
37 78 3
38 78 61
39 78 88
40 78 50
1 79 65
2 79 84
3 79 13
4 79 21
5 79 35
6 79 62
7 79 45
8 79 25
9 79 76
10 79 95
11 79 81
12 79 72
13 79 50
14 79 22
15 79 10
16 79 93
17 79 42
18 79 2
19 79 91
20 79 69
21 79 9
22 79 30
23 79 62
24 79 52
25 79 64
26 79 56
27 79 76
28 79 20
29 79 64
30 79 28
31 79 63
32 79 43
33 79 21
34 79 85
35 79 49
36 79 62
37 79 79
38 79 80
39 79 84
40 79 89
1 80 46
2 80 87
3 80 70
4 80 5
5 80 20
6 80 43
7 80 67
8 80 86
9 80 95
10 80 24
11 80 47
12 80 19
13 80 28
14 80 43
15 80 7
16 80 49
17 80 79
18 80 35
19 80 62
20 80 92
21 80 81
22 80 60
23 80 81
24 80 17
25 80 91
26 80 43
27 80 40
28 80 36
29 80 30
30 80 21
31 80 97
32 80 16
33 80 10
34 80 79
35 80 32
36 80 49
37 80 16
38 80 93
39 80 76
40 80 75
1 81 80
2 81 3
3 81 48
4 81 36
5 81 72
6 81 88
7 81 69
8 81 98
9 81 88
10 81 33
11 81 8
12 81 86
13 81 12
14 81 72
15 81 1
16 81 96
17 81 98
18 81 88
19 81 28
20 81 5
21 81 78
22 81 80
23 81 49
24 81 70
25 81 90
26 81 29
27 81 37
28 81 3
29 81 2
30 81 38
31 81 50
32 81 54
33 81 65
34 81 7
35 81 33
36 81 40
37 81 19
38 81 88
39 81 44
40 81 13
1 82 36
2 82 20
3 82 52
4 82 30
5 82 79
6 82 31
7 82 37
8 82 98
9 82 4
10 82 78
11 82 90
12 82 92
13 82 36
14 82 55
15 82 13
16 82 60
17 82 8
18 82 69
19 82 41
20 82 74
21 82 15
22 82 92
23 82 58
24 82 8
25 82 60
26 82 32
27 82 68
28 82 13
29 82 62
30 82 66
31 82 33
32 82 42
33 82 66
34 82 43
35 82 15
36 82 64
37 82 80
38 82 52
39 82 64
40 82 27
1 83 18
2 83 98
3 83 39
4 83 89
5 83 36
6 83 45
7 83 70
8 83 30
9 83 75
10 83 10
11 83 79
12 83 88
13 83 61
14 83 26
15 83 27
16 83 12
17 83 23
18 83 3
19 83 56
20 83 98
21 83 22
22 83 46
23 83 48
24 83 76
25 83 15
26 83 26
27 83 1
28 83 45
29 83 81
30 83 6
31 83 12
32 83 74
33 83 95
34 83 60
35 83 17
36 83 46
37 83 31
38 83 49
39 83 12
40 83 64
1 84 4
2 84 37
3 84 74
4 84 82
5 84 17
6 84 57
7 84 42
8 84 27
9 84 55
10 84 67
11 84 33
12 84 10
13 84 36
14 84 53
15 84 6
16 84 45
17 84 15
18 84 67
19 84 95
20 84 42
21 84 19
22 84 11
23 84 70
24 84 25
25 84 37
26 84 99
27 84 98
28 84 82
29 84 92
30 84 70
31 84 34
32 84 86
33 84 97
34 84 15
35 84 28
36 84 8
37 84 28
38 84 57
39 84 46
40 84 8
1 85 7
2 85 2
3 85 63
4 85 19
5 85 60
6 85 17
7 85 34
8 85 16
9 85 93
10 85 44
11 85 69
12 85 40
13 85 98
14 85 40
15 85 85
16 85 48
17 85 85
18 85 82
19 85 94
20 85 77
21 85 16
22 85 11
23 85 42
24 85 60
25 85 58
26 85 82
27 85 25
28 85 30
29 85 13
30 85 49
31 85 39
32 85 92
33 85 68
34 85 9
35 85 50
36 85 64
37 85 75
38 85 65
39 85 65
40 85 95
1 86 74
2 86 10
3 86 72
4 86 36
5 86 1
6 86 17
7 86 62
8 86 7
9 86 35
10 86 99
11 86 45
12 86 77
13 86 13
14 86 77
15 86 49
16 86 86
17 86 79
18 86 55
19 86 34
20 86 31
21 86 58
22 86 8
23 86 81
24 86 14
25 86 78
26 86 18
27 86 24
28 86 49
29 86 78
30 86 29
31 86 43
32 86 31
33 86 76
34 86 92
35 86 42
36 86 43
37 86 69
38 86 16
39 86 63
40 86 48
1 87 19
2 87 67
3 87 25
4 87 90
5 87 18
6 87 76
7 87 74
8 87 6
9 87 55
10 87 28
11 87 8
12 87 3
13 87 21
14 87 57
15 87 87
16 87 89
17 87 22
18 87 83
19 87 51
20 87 38
21 87 89
22 87 42
23 87 15
24 87 8
25 87 12
26 87 98
27 87 93
28 87 85
29 87 24
30 87 63
31 87 10
32 87 14
33 87 19
34 87 30
35 87 41
36 87 91
37 87 84
38 87 15
39 87 47
40 87 97
1 88 69
2 88 67
3 88 79
4 88 54
5 88 30
6 88 75
7 88 33
8 88 29
9 88 27
10 88 88
11 88 31
12 88 63
13 88 47
14 88 37
15 88 39
16 88 49
17 88 90
18 88 12
19 88 30
20 88 5
21 88 53
22 88 38
23 88 77
24 88 29
25 88 63
26 88 58
27 88 33
28 88 18
29 88 88
30 88 3
31 88 5
32 88 82
33 88 5
34 88 22
35 88 66
36 88 8
37 88 83
38 88 91
39 88 49
40 88 29
1 89 68
2 89 43
3 89 95
4 89 18
5 89 11
6 89 50
7 89 80
8 89 18
9 89 17
10 89 90
11 89 33
12 89 54
13 89 14
14 89 69
15 89 5
16 89 12
17 89 22
18 89 49
19 89 74
20 89 69
21 89 23
22 89 53
23 89 89
24 89 16
25 89 37
26 89 12
27 89 67
28 89 99
29 89 50
30 89 86
31 89 26
32 89 75
33 89 64
34 89 80
35 89 7
36 89 61
37 89 61
38 89 18
39 89 13
40 89 19
1 90 90
2 90 70
3 90 68
4 90 4
5 90 36
6 90 38
7 90 83
8 90 68
9 90 13
10 90 27
11 90 71
12 90 13
13 90 5
14 90 76
15 90 54
16 90 96
17 90 41
18 90 38
19 90 66
20 90 79
21 90 68
22 90 91
23 90 10
24 90 44
25 90 81
26 90 63
27 90 63
28 90 16
29 90 98
30 90 79
31 90 16
32 90 91
33 90 7
34 90 64
35 90 86
36 90 33
37 90 18
38 90 78
39 90 65
40 90 93
1 91 98
2 91 40
3 91 61
4 91 77
5 91 68
6 91 88
7 91 59
8 91 60
9 91 82
10 91 74
11 91 27
12 91 12
13 91 48
14 91 90
15 91 9
16 91 99
17 91 29
18 91 79
19 91 94
20 91 67
21 91 42
22 91 74
23 91 79
24 91 17
25 91 55
26 91 60
27 91 19
28 91 41
29 91 30
30 91 73
31 91 61
32 91 71
33 91 87
34 91 67
35 91 15
36 91 56
37 91 69
38 91 6
39 91 70
40 91 81
1 92 24
2 92 74
3 92 98
4 92 75
5 92 67
6 92 19
7 92 83
8 92 95
9 92 63
10 92 46
11 92 63
12 92 66
13 92 35
14 92 45
15 92 98
16 92 16
17 92 21
18 92 24
19 92 79
20 92 37
21 92 11
22 92 59
23 92 37
24 92 74
25 92 32
26 92 11
27 92 37
28 92 9
29 92 83
30 92 44
31 92 64
32 92 74
33 92 25
34 92 65
35 92 13
36 92 62
37 92 77
38 92 62
39 92 56
40 92 74
1 93 83
2 93 3
3 93 64
4 93 29
5 93 36
6 93 35
7 93 78
8 93 45
9 93 86
10 93 97
11 93 65
12 93 45
13 93 71
14 93 24
15 93 17
16 93 65
17 93 31
18 93 1
19 93 65
20 93 55
21 93 8
22 93 24
23 93 24
24 93 92
25 93 39
26 93 54
27 93 82
28 93 79
29 93 98
30 93 60
31 93 5
32 93 68
33 93 37
34 93 18
35 93 27
36 93 34
37 93 28
38 93 88
39 93 31
40 93 3
1 94 26
2 94 99
3 94 57
4 94 5
5 94 90
6 94 6
7 94 84
8 94 95
9 94 28
10 94 92
11 94 68
12 94 81
13 94 58
14 94 66
15 94 40
16 94 28
17 94 15
18 94 21
19 94 4
20 94 47
21 94 21
22 94 3
23 94 67
24 94 98
25 94 16
26 94 86
27 94 12
28 94 23
29 94 12
30 94 52
31 94 75
32 94 27
33 94 13
34 94 25
35 94 19
36 94 67
37 94 21
38 94 95
39 94 81
40 94 6
1 95 13
2 95 71
3 95 48
4 95 37
5 95 72
6 95 92
7 95 12
8 95 12
9 95 95
10 95 26
11 95 57
12 95 1
13 95 4
14 95 30
15 95 38
16 95 73
17 95 55
18 95 30
19 95 12
20 95 3
21 95 11
22 95 75
23 95 41
24 95 92
25 95 14
26 95 45
27 95 95
28 95 1
29 95 81
30 95 36
31 95 5
32 95 25
33 95 18
34 95 45
35 95 42
36 95 38
37 95 8
38 95 27
39 95 45
40 95 16
1 96 21
2 96 3
3 96 4
4 96 87
5 96 80
6 96 35
7 96 68
8 96 93
9 96 38
10 96 95
11 96 55
12 96 46
13 96 67
14 96 6
15 96 61
16 96 15
17 96 89
18 96 10
19 96 15
20 96 85
21 96 64
22 96 21
23 96 11
24 96 70
25 96 26
26 96 50
27 96 16
28 96 60
29 96 41
30 96 93
31 96 54
32 96 48
33 96 27
34 96 63
35 96 90
36 96 71
37 96 51
38 96 63
39 96 69
40 96 45
1 97 91
2 97 59
3 97 1
4 97 86
5 97 43
6 97 94
7 97 81
8 97 47
9 97 98
10 97 42
11 97 90
12 97 16
13 97 32
14 97 94
15 97 13
16 97 51
17 97 59
18 97 49
19 97 71
20 97 46
21 97 70
22 97 22
23 97 62
24 97 57
25 97 43
26 97 95
27 97 43
28 97 29
29 97 88
30 97 10
31 97 8
32 97 7
33 97 87
34 97 20
35 97 41
36 97 23
37 97 21
38 97 95
39 97 50
40 97 82
1 98 93
2 98 43
3 98 14
4 98 2
5 98 15
6 98 55
7 98 84
8 98 63
9 98 89
10 98 32
11 98 42
12 98 3
13 98 14
14 98 38
15 98 98
16 98 31
17 98 94
18 98 64
19 98 73
20 98 51
21 98 33
22 98 23
23 98 10
24 98 44
25 98 46
26 98 7
27 98 1
28 98 20
29 98 6
30 98 63
31 98 29
32 98 55
33 98 22
34 98 92
35 98 65
36 98 64
37 98 15
38 98 49
39 98 54
40 98 92
1 99 32
2 99 14
3 99 95
4 99 99
5 99 11
6 99 73
7 99 2
8 99 96
9 99 2
10 99 11
11 99 75
12 99 42
13 99 98
14 99 3
15 99 59
16 99 12
17 99 29
18 99 72
19 99 38
20 99 4
21 99 20
22 99 53
23 99 82
24 99 33
25 99 28
26 99 44
27 99 2
28 99 42
29 99 7
30 99 78
31 99 10
32 99 13
33 99 48
34 99 38
35 99 30
36 99 71
37 99 19
38 99 59
39 99 16
40 99 19
1 100 81
2 100 52
3 100 24
4 100 23
5 100 66
6 100 97
7 100 97
8 100 54
9 100 46
10 100 98
11 100 43
12 100 66
13 100 8
14 100 22
15 100 87
16 100 29
17 100 50
18 100 28
19 100 67
20 100 86
21 100 31
22 100 94
23 100 96
24 100 88
25 100 44
26 100 71
27 100 78
28 100 16
29 100 18
30 100 29
31 100 95
32 100 4
33 100 45
34 100 83
35 100 78
36 100 25
37 100 90
38 100 13
39 100 24
40 100 6
1 101 49
2 101 92
3 101 41
4 101 62
5 101 34
6 101 29
7 101 24
8 101 91
9 101 22
10 101 52
11 101 88
12 101 61
13 101 2
14 101 99
15 101 17
16 101 73
17 101 71
18 101 12
19 101 6
20 101 96
21 101 8
22 101 18
23 101 3
24 101 93
25 101 98
26 101 76
27 101 82
28 101 95
29 101 94
30 101 99
31 101 94
32 101 86
33 101 40
34 101 87
35 101 86
36 101 11
37 101 82
38 101 35
39 101 83
40 101 8
1 102 73
2 102 2
3 102 71
4 102 46
5 102 2
6 102 48
7 102 32
8 102 8
9 102 26
10 102 79
11 102 9
12 102 38
13 102 8
14 102 60
15 102 6
16 102 72
17 102 45
18 102 76
19 102 59
20 102 95
21 102 71
22 102 64
23 102 25
24 102 11
25 102 61
26 102 44
27 102 70
28 102 96
29 102 58
30 102 3
31 102 63
32 102 7
33 102 29
34 102 37
35 102 9
36 102 34
37 102 85
38 102 47
39 102 61
40 102 24
1 103 52
2 103 24
3 103 19
4 103 32
5 103 57
6 103 95
7 103 80
8 103 61
9 103 80
10 103 8
11 103 16
12 103 2
13 103 84
14 103 65
15 103 87
16 103 76
17 103 4
18 103 48
19 103 14
20 103 66
21 103 87
22 103 93
23 103 70
24 103 55
25 103 9
26 103 94
27 103 74
28 103 34
29 103 77
30 103 54
31 103 80
32 103 40
33 103 35
34 103 21
35 103 98
36 103 33
37 103 17
38 103 63
39 103 13
40 103 22
1 104 98
2 104 73
3 104 44
4 104 3
5 104 68
6 104 9
7 104 13
8 104 74
9 104 2
10 104 16
11 104 70
12 104 31
13 104 15
14 104 75
15 104 18
16 104 56
17 104 28
18 104 88
19 104 24
20 104 64
21 104 71
22 104 78
23 104 24
24 104 67
25 104 10
26 104 71
27 104 46
28 104 60
29 104 69
30 104 4
31 104 94
32 104 54
33 104 86
34 104 47
35 104 17
36 104 2
37 104 28
38 104 57
39 104 88
40 104 82
1 105 37
2 105 84
3 105 30
4 105 68
5 105 7
6 105 14
7 105 26
8 105 57
9 105 96
10 105 10
11 105 98
12 105 63
13 105 31
14 105 80
15 105 84
16 105 3
17 105 53
18 105 3
19 105 88
20 105 95
21 105 13
22 105 60
23 105 28
24 105 97
25 105 28
26 105 85
27 105 89
28 105 16
29 105 38
30 105 21
31 105 61
32 105 69
33 105 35
34 105 22
35 105 12
36 105 16
37 105 48
38 105 77
39 105 25
40 105 41
1 106 21
2 106 25
3 106 20
4 106 79
5 106 93
6 106 74
7 106 11
8 106 33
9 106 88
10 106 72
11 106 88
12 106 85
13 106 70
14 106 76
15 106 19
16 106 30
17 106 1
18 106 17
19 106 1
20 106 76
21 106 44
22 106 63
23 106 35
24 106 91
25 106 66
26 106 21
27 106 69
28 106 79
29 106 47
30 106 35
31 106 52
32 106 30
33 106 2
34 106 78
35 106 92
36 106 75
37 106 62
38 106 23
39 106 12
40 106 36
1 107 85
2 107 59
3 107 41
4 107 41
5 107 82
6 107 97
7 107 83
8 107 68
9 107 80
10 107 49
11 107 73
12 107 31
13 107 60
14 107 98
15 107 70
16 107 94
17 107 47
18 107 1
19 107 88
20 107 25
21 107 30
22 107 60
23 107 52
24 107 85
25 107 37
26 107 88
27 107 6
28 107 30
29 107 14
30 107 41
31 107 53
32 107 75
33 107 57
34 107 72
35 107 72
36 107 38
37 107 13
38 107 71
39 107 47
40 107 69
1 108 34
2 108 65
3 108 11
4 108 37
5 108 73
6 108 95
7 108 87
8 108 13
9 108 41
10 108 9
11 108 88
12 108 85
13 108 43
14 108 24
15 108 76
16 108 9
17 108 17
18 108 53
19 108 30
20 108 35
21 108 93
22 108 97
23 108 57
24 108 7
25 108 64
26 108 46
27 108 44
28 108 14
29 108 41
30 108 47
31 108 39
32 108 29
33 108 28
34 108 25
35 108 99
36 108 69
37 108 40
38 108 69
39 108 64
40 108 70
1 109 53
2 109 18
3 109 21
4 109 56
5 109 54
6 109 3
7 109 87
8 109 40
9 109 29
10 109 46
11 109 18
12 109 94
13 109 18
14 109 11
15 109 5
16 109 72
17 109 11
18 109 42
19 109 49
20 109 73
21 109 72
22 109 75
23 109 2
24 109 80
25 109 21
26 109 65
27 109 12
28 109 15
29 109 85
30 109 91
31 109 35
32 109 80
33 109 37
34 109 26
35 109 70
36 109 98
37 109 51
38 109 70
39 109 53
40 109 59
1 110 56
2 110 16
3 110 8
4 110 30
5 110 74
6 110 49
7 110 37
8 110 6
9 110 46
10 110 48
11 110 13
12 110 82
13 110 29
14 110 7
15 110 79
16 110 98
17 110 67
18 110 99
19 110 98
20 110 77
21 110 7
22 110 81
23 110 92
24 110 45
25 110 89
26 110 60
27 110 54
28 110 35
29 110 43
30 110 7
31 110 48
32 110 82
33 110 76
34 110 89
35 110 17
36 110 75
37 110 19
38 110 37
39 110 49
40 110 28
1 111 67
2 111 77
3 111 93
4 111 72
5 111 53
6 111 95
7 111 29
8 111 94
9 111 20
10 111 17
11 111 97
12 111 70
13 111 71
14 111 14
15 111 87
16 111 56
17 111 53
18 111 73
19 111 22
20 111 55
21 111 56
22 111 90
23 111 58
24 111 67
25 111 62
26 111 69
27 111 49
28 111 77
29 111 78
30 111 47
31 111 95
32 111 50
33 111 13
34 111 71
35 111 84
36 111 38
37 111 9
38 111 96
39 111 12
40 111 21
1 112 22
2 112 82
3 112 25
4 112 25
5 112 17
6 112 11
7 112 30
8 112 92
9 112 19
10 112 43
11 112 56
12 112 10
13 112 41
14 112 2
15 112 73
16 112 11
17 112 82
18 112 36
19 112 87
20 112 98
21 112 50
22 112 4
23 112 89
24 112 71
25 112 70
26 112 97
27 112 9
28 112 39
29 112 79
30 112 67
31 112 99
32 112 68
33 112 16
34 112 41
35 112 82
36 112 85
37 112 49
38 112 49
39 112 84
40 112 24
1 113 17
2 113 76
3 113 74
4 113 17
5 113 65
6 113 23
7 113 94
8 113 48
9 113 1
10 113 44
11 113 2
12 113 16
13 113 4
14 113 84
15 113 1
16 113 80
17 113 71
18 113 49
19 113 23
20 113 99
21 113 70
22 113 64
23 113 71
24 113 67
25 113 38
26 113 11
27 113 56
28 113 9
29 113 48
30 113 56
31 113 75
32 113 8
33 113 29
34 113 6
35 113 24
36 113 55
37 113 19
38 113 40
39 113 28
40 113 53
1 114 75
2 114 27
3 114 41
4 114 18
5 114 75
6 114 16
7 114 58
8 114 55
9 114 90
10 114 48
11 114 19
12 114 6
13 114 6
14 114 49
15 114 12
16 114 84
17 114 20
18 114 87
19 114 11
20 114 69
21 114 61
22 114 11
23 114 85
24 114 93
25 114 77
26 114 88
27 114 86
28 114 70
29 114 12
30 114 36
31 114 89
32 114 39
33 114 61
34 114 93
35 114 39
36 114 10
37 114 75
38 114 79
39 114 47
40 114 63
1 115 51
2 115 40
3 115 18
4 115 10
5 115 29
6 115 81
7 115 16
8 115 30
9 115 88
10 115 44
11 115 96
12 115 51
13 115 7
14 115 43
15 115 54
16 115 16
17 115 33
18 115 11
19 115 76
20 115 69
21 115 73
22 115 99
23 115 3
24 115 58
25 115 8
26 115 31
27 115 13
28 115 10
29 115 80
30 115 5
31 115 11
32 115 60
33 115 21
34 115 98
35 115 75
36 115 26
37 115 7
38 115 26
39 115 85
40 115 50
1 116 65
2 116 30
3 116 47
4 116 55
5 116 74
6 116 36
7 116 78
8 116 2
9 116 10
10 116 84
11 116 41
12 116 27
13 116 53
14 116 18
15 116 97
16 116 3
17 116 61
18 116 99
19 116 59
20 116 49
21 116 41
22 116 75
23 116 51
24 116 90
25 116 11
26 116 25
27 116 81
28 116 36
29 116 23
30 116 45
31 116 31
32 116 30
33 116 69
34 116 69
35 116 76
36 116 95
37 116 23
38 116 22
39 116 16
40 116 63
1 117 69
2 117 48
3 117 58
4 117 78
5 117 24
6 117 83
7 117 12
8 117 3
9 117 59
10 117 39
11 117 62
